1.34,0.00103269,0.000587964,0.0012748,0.000563668,0.000242113,-2.42954e-05,-1.14302e-28,3.32109e-15
1.35,0.0010522,0.00060227,0.00129641,0.00057682,0.000244213,-2.54503e-05,-1.17345e-28,3.35539e-15
1.36,0.0010716,0.000616714,0.00131776,0.000590069,0.000246153,-2.66451e-05,-1.20426e-28,3.3897e-15
1.37,0.00109093,0.000631283,0.00133887,0.000603404,0.000247941,-2.78787e-05,-1.23536e-28,3.42372e-15
1.38,0.00111017,0.00064596,0.00135976,0.00061681,0.000249582,-2.915e-05,-1.26662e-28,3.45717e-15
1.39,0.00112937,0.00066073,0.00138045,0.000630272,0.000251085,-3.0458e-05,-1.29822e-28,3.49055e-15
1.4,0.00114851,0.000675578,0.00140097,0.000643777,0.000252454,-3.18013e-05,-1.33025e-28,3.52407e-15
1.41,0.00116763,0.000690489,0.00142133,0.00065731,0.000253698,-3.31788e-05,-1.36259e-28,3.55744e-15
1.42,0.00118672,0.000705447,0.00144154,0.000670857,0.000254821,-3.45892e-05,-1.39514e-28,3.59037e-15
1.43,0.0012058,0.000720435,0.00146163,0.000684404,0.000255831,-3.60311e-05,-1.42811e-28,3.62345e-15
1.44,0.00122486,0.000735438,0.0014816,0.000697935,0.000256734,-3.7503e-05,-1.46143e-28,3.6565e-15
1.45,0.00124394,0.000750439,0.00150147,0.000711436,0.000257537,-3.90035e-05,-1.49516e-28,3.68963e-15
1.46,0.00126301,0.000765423,0.00152126,0.000724892,0.000258245,-4.05311e-05,-1.52928e-28,3.72285e-15
1.47,0.0012821,0.000780372,0.00154097,0.000738288,0.000258865,-4.2084e-05,-1.56379e-28,3.7561e-15
1.48,0.0013012,0.000795271,0.00156061,0.000751611,0.000259404,-4.36606e-05,-1.59834e-28,3.78858e-15
1.49,0.00132032,0.000810103,0.00158019,0.000764844,0.000259869,-4.5259e-05,-1.63315e-28,3.82082e-15
1.5,0.00133947,0.000824849,0.00159973,0.000777972,0.000260267,-4.68774e-05,-1.66811e-28,3.85257e-15
1.51,0.00135863,0.000839495,0.00161923,0.000790982,0.000260605,-4.85136e-05,-1.7033e-28,3.88404e-15
1.52,0.00137781,0.000854022,0.0016387,0.000803857,0.00026089,-5.01656e-05,-1.73873e-28,3.91528e-15
1.53,0.00139702,0.000868414,0.00165815,0.000816583,0.00026113,-5.18312e-05,-1.77458e-28,3.94667e-15
1.54,0.00141624,0.000882652,0.00167757,0.000829144,0.000261333,-5.35079e-05,-1.81074e-28,3.97797e-15
1.55,0.00143548,0.00089672,0.00169699,0.000841526,0.000261507,-5.51934e-05,-1.84722e-28,4.00921e-15
1.56,0.00145473,0.000910599,0.00171639,0.000853714,0.00026166,-5.6885e-05,-1.88392e-28,4.0402e-15
1.57,0.00147399,0.000924273,0.00173579,0.000865693,0.000261803,-5.85799e-05,-1.92091e-28,4.07107e-15
1.58,0.00149324,0.000937722,0.00175519,0.000877447,0.000261944,-6.02753e-05,-1.95825e-28,4.10194e-15
1.59,0.0015125,0.000950931,0.00177459,0.000888963,0.000262094,-6.19682e-05,-1.99582e-28,4.13259e-15
1.6,0.00153173,0.00096388,0.001794,0.000900225,0.000262262,-6.36555e-05,-2.03342e-28,4.16259e-15
1.61,0.00155095,0.000976552,0.00181341,0.000911219,0.00026246,-6.53337e-05,-2.07138e-28,4.19265e-15
1.62,0.00157013,0.00098893,0.00183283,0.000921931,0.000262699,-6.69996e-05,-2.10975e-28,4.22288e-15
1.63,0.00158926,0.001001,0.00185225,0.000932347,0.000262991,-6.86494e-05,-2.1485e-28,4.25318e-15
1.64,0.00160834,0.00101273,0.00187169,0.000942454,0.000263349,-7.02796e-05,-2.18732e-28,4.28296e-15
1.65,0.00162734,0.00102413,0.00189113,0.000952239,0.000263786,-7.18862e-05,-2.22619e-28,4.3122e-15
1.66,0.00164626,0.00103516,0.00191057,0.00096169,0.000264315,-7.34654e-05,-2.26538e-28,4.34143e-15
1.67,0.00166507,0.00104581,0.00193002,0.000970794,0.000264952,-7.5013e-05,-2.30484e-28,4.37057e-15
1.68,0.00168376,0.00105607,0.00194947,0.000979542,0.000265712,-7.65251e-05,-2.34429e-28,4.39906e-15
1.69,0.00170231,0.00106592,0.00196892,0.000987923,0.000266609,-7.79973e-05,-2.38378e-28,4.42705e-15
1.7,0.00172071,0.00107536,0.00198837,0.00099593,0.000267661,-7.94256e-05,-2.42371e-28,4.45528e-15
